540.000,-105.00
540.893,-101.00
541.786,-105.00
542.679,-105.00
543.571,-104.00
544.464,-104.00
545.357,-104.00
546.250,-104.00
547.143,-105.00
548.036,-105.00
548.929,-105.00
549.821,-105.00
550.714,-104.00
551.607,-104.00
552.500,-105.00
553.393,-104.00
554.286,-105.00
555.179,-105.00
556.071,-104.00
556.964,-104.00
557.857,-105.00
558.750,-106.00
559.643,-105.00
560.536,-104.00
561.429,-90.00
562.321,-94.00
563.214,-94.00
564.107,-94.00
565.000,-91.00
565.893,-92.00
566.786,-87.00
567.679,-91.00
568.571,-91.00
569.464,-102.00
570.357,-102.00
571.250,-102.00
572.143,-102.00
573.036,-104.00
573.929,-105.00
574.821,-104.00
575.714,-104.00
576.607,-98.00
577.500,-100.00
578.393,-101.00
579.286,-98.00
580.179,-94.00
581.071,-95.00
581.964,-95.00
582.857,-94.00
583.750,-96.00
584.643,-104.00
585.536,-105.00
586.429,-106.00
587.321,-104.00
588.214,-106.00
589.107,-105.00
590.000,-105.00
590.893,-105.00
591.786,-103.00
592.679,-94.00
593.571,-96.00
594.464,-95.00
595.357,-96.00
596.250,-95.00
597.143,-99.00
598.036,-100.00
598.928,-101.00
599.821,-99.00
600.714,-98.00
601.607,-89.00
602.500,-89.00
603.393,-89.00
604.286,-88.00
605.178,-80.00
606.071,-77.00
606.964,-78.00
607.857,-78.00
608.750,-78.00
609.643,-78.00
610.536,-105.00
611.428,-104.00
612.321,-105.00
613.214,-103.00
614.107,-104.00
615.000,-104.00
615.893,-102.00
616.786,-103.00
617.678,-103.00
618.571,-103.00
619.464,-105.00
620.357,-104.00
621.250,-105.00
622.143,-105.00
623.036,-105.00
623.928,-105.00
624.821,-104.00
625.714,-105.00
626.607,-105.00
627.500,-102.00
628.393,-104.00
629.286,-102.00
630.178,-105.00
631.071,-104.00
631.964,-104.00
632.857,-104.00
633.750,-103.00
634.643,-93.00
635.536,-94.00
636.428,-93.00
637.321,-93.00
638.214,-94.00
639.107,-94.00
