840.000,-110.00
840.893,-107.00
841.786,-112.00
842.679,-109.00
843.571,-108.00
844.464,-106.00
845.357,-113.00
846.250,-110.00
847.143,-113.00
848.036,-111.00
848.929,-115.00
849.821,-107.00
850.714,-108.00
851.607,-109.00
852.500,-110.00
853.393,-110.00
854.286,-111.00
855.179,-113.00
856.071,-110.00
856.964,-111.00
857.857,-113.00
858.750,-110.00
859.643,-109.00
860.536,-110.00
861.429,-107.00
862.321,-107.00
863.214,-109.00
864.107,-108.00
865.000,-110.00
865.893,-109.00
866.786,-105.00
867.679,-107.00
868.571,-111.00
869.464,-109.00
870.357,-108.00
871.250,-109.00
872.143,-107.00
873.036,-107.00
873.929,-108.00
874.821,-107.00
875.714,-114.00
876.607,-108.00
877.500,-108.00
878.393,-107.00
879.286,-111.00
880.179,-113.00
881.071,-111.00
881.964,-108.00
882.857,-112.00
883.750,-109.00
884.643,-108.00
885.536,-108.00
886.429,-111.00
887.321,-109.00
888.214,-109.00
889.107,-110.00
890.000,-110.00
890.893,-109.00
891.786,-110.00
892.679,-112.00
893.571,-111.00
894.464,-111.00
895.357,-108.00
896.250,-111.00
897.143,-109.00
898.036,-112.00
898.928,-110.00
899.821,-111.00
900.714,-107.00
901.607,-108.00
902.500,-106.00
903.393,-109.00
904.286,-108.00
905.178,-107.00
906.071,-110.00
906.964,-108.00
907.857,-111.00
908.750,-107.00
909.643,-112.00
910.536,-107.00
911.428,-110.00
912.321,-108.00
913.214,-102.00
914.107,-109.00
915.000,-106.00
915.893,-110.00
916.786,-111.00
917.678,-108.00
918.571,-111.00
919.464,-109.00
920.357,-109.00
921.250,-93.00
922.143,-90.00
923.036,-94.00
923.928,-91.00
924.821,-90.00
925.714,-91.00
926.607,-91.00
927.500,-92.00
928.393,-94.00
929.286,-110.00
930.178,-108.00
931.071,-109.00
931.964,-109.00
932.857,-108.00
933.750,-109.00
934.643,-110.00
935.536,-79.00
936.428,-56.00
937.321,-57.00
938.214,-60.00
939.107,-62.00
