340.000,-99.00
340.893,-98.00
341.786,-98.00
342.679,-98.00
343.571,-97.00
344.464,-96.00
345.357,-97.00
346.250,-95.00
347.143,-99.00
348.036,-98.00
348.929,-99.00
349.821,-98.00
350.714,-97.00
351.607,-99.00
352.500,-100.00
353.393,-100.00
354.286,-99.00
355.179,-100.00
356.071,-99.00
356.964,-100.00
357.857,-100.00
358.750,-100.00
359.643,-101.00
360.536,-101.00
361.429,-101.00
362.321,-97.00
363.214,-84.00
364.107,-86.00
365.000,-102.00
365.893,-73.00
366.786,-72.00
367.679,-72.00
368.571,-100.00
369.464,-102.00
370.357,-103.00
371.250,-103.00
372.143,-102.00
373.036,-101.00
373.929,-102.00
374.821,-100.00
375.714,-103.00
376.607,-102.00
377.500,-100.00
378.393,-100.00
379.286,-102.00
380.179,-103.00
381.071,-103.00
381.964,-104.00
382.857,-102.00
383.750,-102.00
384.643,-103.00
385.536,-104.00
386.429,-105.00
387.321,-103.00
388.214,-103.00
389.107,-103.00
390.000,-104.00
390.893,-103.00
391.786,-104.00
392.679,-103.00
393.571,-103.00
394.464,-103.00
395.357,-103.00
396.250,-104.00
397.143,-103.00
398.036,-105.00
398.928,-104.00
399.821,-104.00
400.714,-104.00
401.607,-105.00
402.500,-106.00
403.393,-104.00
404.286,-105.00
405.178,-105.00
406.071,-103.00
406.964,-104.00
407.857,-105.00
408.750,-105.00
409.643,-103.00
410.536,-104.00
411.428,-87.00
412.321,-105.00
413.214,-104.00
414.107,-105.00
415.000,-106.00
415.893,-105.00
416.786,-105.00
417.678,-104.00
418.571,-77.00
419.464,-79.00
420.357,-77.00
421.250,-80.00
422.143,-104.00
423.036,-105.00
423.928,-105.00
424.821,-102.00
425.714,-104.00
426.607,-105.00
427.500,-104.00
428.393,-103.00
429.286,-104.00
430.178,-105.00
431.071,-104.00
431.964,-103.00
432.857,-104.00
433.750,-105.00
434.643,-105.00
435.536,-104.00
436.428,-104.00
437.321,-105.00
438.214,-105.00
439.107,-104.00
