740.000,-76.00
740.893,-78.00
741.786,-83.00
742.679,-99.00
743.571,-96.00
744.464,-97.00
745.357,-104.00
746.250,-100.00
747.143,-105.00
748.036,-104.00
748.929,-95.00
749.821,-82.00
750.714,-79.00
751.607,-80.00
752.500,-81.00
753.393,-79.00
754.286,-80.00
755.179,-77.00
756.071,-82.00
756.964,-75.00
757.857,-78.00
758.750,-104.00
759.643,-97.00
760.536,-107.00
761.429,-94.00
762.321,-99.00
763.214,-105.00
764.107,-103.00
765.000,-107.00
765.893,-82.00
766.786,-86.00
767.679,-83.00
768.571,-82.00
769.464,-81.00
770.357,-87.00
771.250,-82.00
772.143,-79.00
773.036,-80.00
773.929,-90.00
774.821,-105.00
775.714,-98.00
776.607,-104.00
777.500,-104.00
778.393,-104.00
779.286,-104.00
780.179,-100.00
781.071,-101.00
781.964,-106.00
782.857,-100.00
783.750,-99.00
784.643,-99.00
785.536,-107.00
786.429,-102.00
787.321,-105.00
788.214,-104.00
789.107,-105.00
790.000,-99.00
790.893,-101.00
791.786,-99.00
792.679,-102.00
793.571,-94.00
794.464,-93.00
795.357,-97.00
796.250,-72.00
797.143,-90.00
798.036,-99.00
798.928,-101.00
799.821,-91.00
800.714,-93.00
801.607,-104.00
802.500,-107.00
803.393,-103.00
804.286,-105.00
805.178,-98.00
806.071,-105.00
806.964,-94.00
807.857,-100.00
808.750,-104.00
809.643,-102.00
810.536,-94.00
811.428,-98.00
812.321,-95.00
813.214,-98.00
814.107,-91.00
815.000,-81.00
815.893,-87.00
816.786,-98.00
817.678,-90.00
818.571,-101.00
819.464,-93.00
820.357,-105.00
821.250,-81.00
822.143,-97.00
823.036,-104.00
823.928,-97.00
824.821,-98.00
825.714,-88.00
826.607,-92.00
827.500,-104.00
828.393,-104.00
829.286,-98.00
830.178,-104.00
831.071,-93.00
831.964,-97.00
832.857,-102.00
833.750,-98.00
834.643,-97.00
835.536,-104.00
836.428,-92.00
837.321,-93.00
838.214,-103.00
839.107,-103.00
