840.000,-102.00
840.893,-109.00
841.786,-113.00
842.679,-113.00
843.571,-110.00
844.464,-112.00
845.357,-103.00
846.250,-106.00
847.143,-107.00
848.036,-110.00
848.929,-111.00
849.821,-107.00
850.714,-103.00
851.607,-106.00
852.500,-107.00
853.393,-109.00
854.286,-107.00
855.179,-108.00
856.071,-107.00
856.964,-109.00
857.857,-112.00
858.750,-110.00
859.643,-113.00
860.536,-106.00
861.429,-106.00
862.321,-109.00
863.214,-109.00
864.107,-107.00
865.000,-110.00
865.893,-112.00
866.786,-107.00
867.679,-107.00
868.571,-108.00
869.464,-104.00
870.357,-111.00
871.250,-104.00
872.143,-109.00
873.036,-107.00
873.929,-109.00
874.821,-107.00
875.714,-105.00
876.607,-107.00
877.500,-107.00
878.393,-109.00
879.286,-111.00
880.179,-108.00
881.071,-106.00
881.964,-105.00
882.857,-107.00
883.750,-108.00
884.643,-104.00
885.536,-107.00
886.429,-105.00
887.321,-107.00
888.214,-105.00
889.107,-107.00
890.000,-112.00
890.893,-106.00
891.786,-107.00
892.679,-105.00
893.571,-103.00
894.464,-101.00
895.357,-104.00
896.250,-109.00
897.143,-106.00
898.036,-115.00
898.928,-102.00
899.821,-102.00
900.714,-108.00
901.607,-100.00
902.500,-104.00
903.393,-106.00
904.286,-106.00
905.178,-104.00
906.071,-105.00
906.964,-106.00
907.857,-102.00
908.750,-100.00
909.643,-101.00
910.536,-104.00
911.428,-101.00
912.321,-101.00
913.214,-104.00
914.107,-99.00
915.000,-102.00
915.893,-104.00
916.786,-99.00
917.678,-98.00
918.571,-103.00
919.464,-82.00
920.357,-82.00
921.250,-99.00
922.143,-90.00
923.036,-102.00
923.928,-82.00
924.821,-104.00
925.714,-79.00
926.607,-89.00
927.500,-101.00
928.393,-92.00
929.286,-100.00
930.178,-100.00
931.071,-91.00
931.964,-88.00
932.857,-101.00
933.750,-91.00
934.643,-61.00
935.536,-56.00
936.428,-64.00
937.321,-65.00
938.214,-66.00
939.107,-88.00
