540.000,-93.00
540.893,-84.00
541.786,-85.00
542.679,-84.00
543.571,-94.00
544.464,-94.00
545.357,-86.00
546.250,-81.00
547.143,-80.00
548.036,-83.00
548.929,-83.00
549.821,-93.00
550.714,-93.00
551.607,-95.00
552.500,-92.00
553.393,-93.00
554.286,-93.00
555.179,-93.00
556.071,-94.00
556.964,-94.00
557.857,-94.00
558.750,-93.00
559.643,-93.00
560.536,-93.00
561.429,-93.00
562.321,-95.00
563.214,-93.00
564.107,-95.00
565.000,-93.00
565.893,-92.00
566.786,-93.00
567.679,-93.00
568.571,-92.00
569.464,-91.00
570.357,-92.00
571.250,-78.00
572.143,-73.00
573.036,-79.00
573.929,-89.00
574.821,-93.00
575.714,-94.00
576.607,-92.00
577.500,-92.00
578.393,-95.00
579.286,-94.00
580.179,-93.00
581.071,-93.00
581.964,-93.00
582.857,-93.00
583.750,-95.00
584.643,-93.00
585.536,-95.00
586.429,-94.00
587.321,-95.00
588.214,-94.00
589.107,-93.00
590.000,-94.00
590.893,-96.00
591.786,-95.00
592.679,-94.00
593.571,-93.00
594.464,-94.00
595.357,-94.00
596.250,-93.00
597.143,-93.00
598.036,-93.00
598.928,-95.00
599.821,-93.00
600.714,-94.00
601.607,-92.00
602.500,-94.00
603.393,-94.00
604.286,-96.00
605.178,-88.00
606.071,-80.00
606.964,-78.00
607.857,-91.00
608.750,-92.00
609.643,-94.00
610.536,-90.00
611.428,-90.00
612.321,-84.00
613.214,-73.00
614.107,-60.00
615.000,-60.00
615.893,-76.00
616.786,-76.00
617.678,-77.00
618.571,-84.00
619.464,-81.00
620.357,-82.00
621.250,-93.00
622.143,-93.00
623.036,-87.00
623.928,-92.00
624.821,-89.00
625.714,-92.00
626.607,-84.00
627.500,-87.00
628.393,-92.00
629.286,-93.00
630.178,-93.00
631.071,-94.00
631.964,-92.00
632.857,-93.00
633.750,-93.00
634.643,-94.00
635.536,-91.00
636.428,-86.00
637.321,-93.00
638.214,-93.00
639.107,-89.00
