240.000,-103.00
240.893,-102.00
241.786,-102.00
242.679,-102.00
243.571,-102.00
244.464,-103.00
245.357,-101.00
246.250,-102.00
247.143,-101.00
248.036,-101.00
248.929,-103.00
249.821,-102.00
250.714,-99.00
251.607,-102.00
252.500,-101.00
253.393,-100.00
254.286,-100.00
255.179,-102.00
256.071,-101.00
256.964,-101.00
257.857,-101.00
258.750,-100.00
259.643,-102.00
260.536,-100.00
261.429,-96.00
262.321,-103.00
263.214,-93.00
264.107,-95.00
265.000,-101.00
265.893,-104.00
266.786,-105.00
267.679,-103.00
268.571,-104.00
269.464,-103.00
270.357,-105.00
271.250,-104.00
272.143,-106.00
273.036,-105.00
273.929,-106.00
274.821,-107.00
275.714,-104.00
276.607,-104.00
277.500,-105.00
278.393,-104.00
279.286,-104.00
280.179,-107.00
281.071,-105.00
281.964,-105.00
282.857,-107.00
283.750,-105.00
284.643,-110.00
285.536,-106.00
286.429,-108.00
287.321,-107.00
288.214,-103.00
289.107,-105.00
290.000,-107.00
290.893,-106.00
291.786,-105.00
292.679,-106.00
293.571,-106.00
294.464,-105.00
295.357,-107.00
296.250,-106.00
297.143,-110.00
298.036,-106.00
298.928,-105.00
299.821,-106.00
300.714,-107.00
301.607,-108.00
302.500,-88.00
303.393,-97.00
304.286,-107.00
305.178,-109.00
306.071,-105.00
306.964,-107.00
307.857,-106.00
308.750,-105.00
309.643,-103.00
310.536,-110.00
311.428,-109.00
312.321,-105.00
313.214,-107.00
314.107,-105.00
315.000,-105.00
315.893,-91.00
316.786,-102.00
317.678,-82.00
318.571,-104.00
319.464,-93.00
320.357,-101.00
321.250,-104.00
322.143,-101.00
323.036,-102.00
323.928,-104.00
324.821,-101.00
325.714,-104.00
326.607,-102.00
327.500,-103.00
328.393,-103.00
329.286,-102.00
330.178,-99.00
331.071,-100.00
331.964,-105.00
332.857,-99.00
333.750,-103.00
334.643,-102.00
335.536,-102.00
336.428,-99.00
337.321,-101.00
338.214,-102.00
339.107,-102.00
