440.000,-91.00
440.893,-91.00
441.786,-91.00
442.679,-91.00
443.571,-91.00
444.464,-91.00
445.357,-90.00
446.250,-91.00
447.143,-91.00
448.036,-91.00
448.929,-91.00
449.821,-91.00
450.714,-91.00
451.607,-87.00
452.500,-91.00
453.393,-90.00
454.286,-92.00
455.179,-91.00
456.071,-92.00
456.964,-90.00
457.857,-91.00
458.750,-92.00
459.643,-91.00
460.536,-82.00
461.429,-85.00
462.321,-91.00
463.214,-92.00
464.107,-91.00
465.000,-91.00
465.893,-92.00
466.786,-92.00
467.679,-91.00
468.571,-89.00
469.464,-84.00
470.357,-81.00
471.250,-80.00
472.143,-82.00
473.036,-80.00
473.929,-83.00
474.821,-82.00
475.714,-81.00
476.607,-73.00
477.500,-67.00
478.393,-71.00
479.286,-79.00
480.179,-80.00
481.071,-80.00
481.964,-82.00
482.857,-81.00
483.750,-83.00
484.643,-81.00
485.536,-80.00
486.429,-91.00
487.321,-91.00
488.214,-91.00
489.107,-91.00
490.000,-91.00
490.893,-92.00
491.786,-91.00
492.679,-91.00
493.571,-92.00
494.464,-91.00
495.357,-91.00
496.250,-92.00
497.143,-91.00
498.036,-91.00
498.928,-93.00
499.821,-92.00
500.714,-92.00
501.607,-92.00
502.500,-91.00
503.393,-92.00
504.286,-91.00
505.178,-93.00
506.071,-92.00
506.964,-91.00
507.857,-92.00
508.750,-91.00
509.643,-92.00
510.536,-91.00
511.428,-93.00
512.321,-92.00
513.214,-91.00
514.107,-91.00
515.000,-92.00
515.893,-92.00
516.786,-91.00
517.678,-92.00
518.571,-93.00
519.464,-93.00
520.357,-92.00
521.250,-93.00
522.143,-91.00
523.036,-92.00
523.928,-92.00
524.821,-92.00
525.714,-92.00
526.607,-92.00
527.500,-92.00
528.393,-86.00
529.286,-90.00
530.178,-90.00
531.071,-92.00
531.964,-91.00
532.857,-91.00
533.750,-91.00
534.643,-92.00
535.536,-81.00
536.428,-86.00
537.321,-85.00
538.214,-91.00
539.107,-92.00
