540.000,-106.00
540.893,-107.00
541.786,-107.00
542.679,-107.00
543.571,-110.00
544.464,-107.00
545.357,-106.00
546.250,-98.00
547.143,-92.00
548.036,-114.00
548.929,-111.00
549.821,-111.00
550.714,-108.00
551.607,-95.00
552.500,-107.00
553.393,-110.00
554.286,-105.00
555.179,-106.00
556.071,-106.00
556.964,-94.00
557.857,-104.00
558.750,-104.00
559.643,-106.00
560.536,-106.00
561.429,-97.00
562.321,-108.00
563.214,-110.00
564.107,-112.00
565.000,-101.00
565.893,-81.00
566.786,-97.00
567.679,-86.00
568.571,-93.00
569.464,-104.00
570.357,-106.00
571.250,-105.00
572.143,-106.00
573.036,-106.00
573.929,-108.00
574.821,-110.00
575.714,-102.00
576.607,-93.00
577.500,-108.00
578.393,-106.00
579.286,-109.00
580.179,-111.00
581.071,-108.00
581.964,-104.00
582.857,-112.00
583.750,-112.00
584.643,-109.00
585.536,-109.00
586.429,-109.00
587.321,-112.00
588.214,-103.00
589.107,-109.00
590.000,-110.00
590.893,-112.00
591.786,-94.00
592.679,-100.00
593.571,-99.00
594.464,-101.00
595.357,-99.00
596.250,-96.00
597.143,-109.00
598.036,-108.00
598.928,-109.00
599.821,-112.00
600.714,-106.00
601.607,-97.00
602.500,-106.00
603.393,-109.00
604.286,-111.00
605.178,-68.00
606.071,-103.00
606.964,-101.00
607.857,-102.00
608.750,-102.00
609.643,-103.00
610.536,-106.00
611.428,-100.00
612.321,-107.00
613.214,-96.00
614.107,-104.00
615.000,-107.00
615.893,-107.00
616.786,-94.00
617.678,-110.00
618.571,-106.00
619.464,-106.00
620.357,-108.00
621.250,-108.00
622.143,-104.00
623.036,-110.00
623.928,-110.00
624.821,-108.00
625.714,-108.00
626.607,-93.00
627.500,-108.00
628.393,-110.00
629.286,-110.00
630.178,-114.00
631.071,-106.00
631.964,-94.00
632.857,-105.00
633.750,-104.00
634.643,-93.00
635.536,-90.00
636.428,-95.00
637.321,-94.00
638.214,-90.00
639.107,-92.00
